Unnamed: 0,id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,debt_settlement_flag
230,1066598,2500.0,2500.0,2500.0, 36 months, 11.71%,82.69,B,B3,Bioscreen Clinical Servicesa,7 years,MORTGAGE,29000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066598,debt_consolidation,debt,850xx,AZ,18.7,0.0,Sep-2005,685.0,689.0,0.0,63.0,,5.0,0.0,2668.0,66.7%,13.0,f,0.0,0.0,2896.8881870215996,2896.89,2500.0,396.89,0.0,0.0,0.0,Nov-2013,1168.5,,May-2020,584.0,580.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
231,1066503,10000.0,10000.0,10000.0, 36 months, 12.69%,335.45,B,B5,nor cal beverage,2 years,RENT,70000.0,Not Verified,Dec-2011,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066503,credit_card,credit cards,956xx,CA,2.69,0.0,Oct-2000,685.0,689.0,0.0,,,5.0,0.0,6035.0,70.2%,6.0,f,0.0,0.0,6352.74,6352.74,4513.35,1505.13,0.0,334.26,3.1464,Jul-2013,335.45,,Oct-2016,504.0,500.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
232,1066530,10000.0,10000.0,10000.0, 36 months,  6.62%,307.04,A,A2,penske logistics,5 years,RENT,45000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066530,credit_card,Credit Card,441xx,OH,26.85,0.0,Jun-1981,740.0,744.0,0.0,,,15.0,0.0,10133.0,70.4%,40.0,f,0.0,0.0,11053.310000000902,11053.31,10000.0,1053.31,0.0,0.0,0.0,Jan-2015,319.94,,Dec-2014,814.0,810.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
233,1066520,4225.0,4225.0,4225.0, 36 months, 12.42%,141.18,B,B4,King County Sheriffs Office,5 years,MORTGAGE,55200.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066520,other,Other,983xx,WA,17.61,0.0,Dec-2002,690.0,694.0,1.0,,,6.0,0.0,4055.0,73.7%,12.0,f,0.0,0.0,5082.4600012867995,5082.46,4225.0,857.46,0.0,0.0,0.0,Jan-2015,146.48,,Dec-2014,734.0,730.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
234,1065929,3500.0,3500.0,3500.0, 36 months,  7.90%,109.52,A,A4,impax laboratory,7 years,MORTGAGE,61440.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1065929,vacation,extra cash for vacation,945xx,CA,6.46,1.0,Jan-1997,715.0,719.0,0.0,9.0,,6.0,0.0,15472.0,55.5%,19.0,f,0.0,0.0,3942.5579929813002,3942.56,3500.0,442.56,0.0,0.0,0.0,Jan-2015,3.62,,Apr-2020,699.0,695.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
235,1066582,12000.0,12000.0,12000.0, 36 months,  6.62%,368.45,A,A2,maroone chevrolet of west dade,10+ years,MORTGAGE,56000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066582,debt_consolidation,Debt Consolidation,330xx,FL,13.65,0.0,May-2000,735.0,739.0,0.0,,,7.0,0.0,9873.0,80.3%,21.0,f,0.0,0.0,13263.9599979818,13263.96,12000.0,1263.96,0.0,0.0,0.0,Jan-2015,381.02,,Jan-2015,654.0,650.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
236,1066348,16500.0,16500.0,16500.0, 36 months,  8.90%,523.93,A,A5,CH Robinson,< 1 year,RENT,47000.0,Source Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066348,debt_consolidation,Debt Consolidation,604xx,IL,9.06,0.0,Mar-2001,745.0,749.0,1.0,,,6.0,0.0,13917.0,38.8%,24.0,f,0.0,0.0,18858.3199974092,18858.32,16500.0,2358.32,0.0,0.0,0.0,Dec-2014,1053.02,,Feb-2018,804.0,800.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
237,1061430,22000.0,22000.0,21975.0, 60 months, 21.67%,603.5,F,F3,Oxyheal health group,< 1 year,RENT,55000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1061430,debt_consolidation,Debt consolidation ,985xx,WA,15.62,0.0,Apr-2001,665.0,669.0,1.0,,,9.0,0.0,20154.0,79.4%,27.0,f,0.0,0.0,25029.2153485216,25000.77,22000.0,3029.22,0.0,0.0,0.0,Nov-2013,407.7,,Apr-2019,664.0,660.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
238,1061519,12000.0,12000.0,12000.0, 36 months, 14.65%,413.94,C,C3,Social Security Administration - ODAR,1 year,RENT,71000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1061519,credit_card,CREDIT CARD CONSOLIDATION,672xx,KS,14.87,0.0,Jun-1999,675.0,679.0,2.0,,,15.0,0.0,17972.0,71%,38.0,f,0.0,0.0,12430.4185691662,12430.42,12000.0,430.42,0.0,0.0,0.0,Mar-2012,11605.56,,Feb-2019,719.0,715.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
239,1066344,15600.0,15600.0,15600.0, 60 months, 12.69%,352.48,B,B5,corbett industries,10+ years,RENT,50000.0,Source Verified,Dec-2011,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066344,vacation,vacation loan,109xx,NY,5.78,0.0,Jun-2003,740.0,744.0,1.0,,,8.0,0.0,8079.0,35.7%,11.0,f,0.0,0.0,17152.34,17152.34,11631.87,5262.21,0.0,258.26,46.4867999991,Jan-2016,352.48,,Oct-2017,639.0,635.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
240,1066480,10800.0,10800.0,10800.0, 36 months, 12.42%,360.89,B,B4,Hillstone Restaurant Group,8 years,RENT,135000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066480,credit_card,Paying off Credit Cards,917xx,CA,12.12,0.0,Oct-2002,675.0,679.0,0.0,,,14.0,0.0,18467.0,74.5%,23.0,f,0.0,0.0,13007.7199947091,13007.72,10800.0,2207.72,0.0,0.0,0.0,Jan-2015,372.99,,Oct-2016,499.0,0.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
241,1066471,14000.0,14000.0,14000.0, 36 months, 12.42%,467.82,B,B4,CIty of Alpharetta,10+ years,MORTGAGE,63000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066471,credit_card,Credit Card Refi 2011,300xx,GA,7.35,0.0,Nov-1993,715.0,719.0,0.0,,,5.0,0.0,17212.0,97.8%,19.0,f,0.0,0.0,16793.824578241998,16793.82,14000.0,2793.82,0.0,0.0,0.0,Sep-2014,2309.01,,Sep-2014,709.0,705.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
242,1064063,18825.0,18825.0,18800.0, 60 months, 17.58%,473.75,D,D4,executive plaza,4 years,MORTGAGE,44000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1064063,debt_consolidation,Debt Consolidation,113xx,NY,24.98,0.0,Jan-2000,700.0,704.0,0.0,65.0,,9.0,0.0,14092.0,93.2%,20.0,f,0.0,0.0,28424.104063966002,28386.36,18825.0,9599.1,0.0,0.0,0.0,Jan-2017,472.85,,Mar-2020,734.0,730.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
243,1066318,6000.0,6000.0,6000.0, 36 months, 13.49%,203.59,C,C1,,5 years,MORTGAGE,50000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066318,debt_consolidation,Consolidation loan,880xx,NM,15.58,0.0,May-2003,675.0,679.0,1.0,49.0,,8.0,0.0,7361.0,83.6%,14.0,f,0.0,0.0,7328.9200019934,7328.92,6000.0,1328.92,0.0,0.0,0.0,Jan-2015,215.51,,May-2020,704.0,700.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
244,1066453,12000.0,12000.0,12000.0, 36 months,  9.91%,386.7,B,B1,Southern Methodist University,5 years,RENT,80000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066453,debt_consolidation,CC Consolidation,752xx,TX,14.83,0.0,Oct-2000,705.0,709.0,0.0,,,11.0,0.0,17536.0,67.7%,21.0,f,0.0,0.0,13909.619993325601,13909.62,12000.0,1909.62,0.0,0.0,0.0,Oct-2014,965.7,,Feb-2016,794.0,790.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
245,1063090,10000.0,10000.0,10000.0, 36 months, 12.42%,334.16,B,B4,VirginiaMasonMedicalCenter,4 years,RENT,45000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1063090,debt_consolidation,payoff credit cards,981xx,WA,10.45,0.0,Feb-2005,680.0,684.0,0.0,,,14.0,0.0,10177.0,51.6%,19.0,f,0.0,0.0,12029.4499999997,12029.45,10000.0,2029.45,0.0,0.0,0.0,Jan-2015,348.59,,May-2020,719.0,715.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
246,1061406,8000.0,8000.0,8000.0, 36 months,  7.90%,250.33,A,A4,kenover marketing,2 years,RENT,78000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1061406,vacation,vacation,112xx,NY,6.09,0.0,Jan-2006,720.0,724.0,1.0,,,16.0,0.0,15988.0,55.9%,31.0,f,0.0,0.0,8847.2210688305,8847.22,8000.0,847.22,0.0,0.0,0.0,Dec-2013,1095.85,,Nov-2019,629.0,625.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
247,1066278,14125.0,14125.0,14125.0, 36 months,  9.91%,455.18,B,B1,Citizens Utility Board of Oregon,1 year,RENT,33000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066278,debt_consolidation,Debt Consolidation,972xx,OR,23.13,0.0,Dec-1997,725.0,729.0,3.0,,,12.0,0.0,19472.0,66%,20.0,f,0.0,0.0,16058.3256462797,16058.33,14125.0,1933.33,0.0,0.0,0.0,Dec-2013,6054.96,,Feb-2019,624.0,620.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
248,1066281,14000.0,14000.0,14000.0, 36 months, 12.69%,469.63,B,B5,Philips Healthcare,5 years,RENT,62800.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066281,debt_consolidation,Credit Card Consolidation,980xx,WA,19.24,0.0,Nov-1994,690.0,694.0,1.0,,,10.0,0.0,13579.0,64.5%,18.0,f,0.0,0.0,16902.9800058068,16902.98,14000.0,2902.98,0.0,0.0,0.0,Dec-2014,956.54,,Jul-2018,619.0,615.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
249,1056150,13200.0,8975.0,8975.0, 60 months, 17.27%,224.36,D,D3,"Cardinal Health Stafford, Texas.",3 years,RENT,26400.0,Source Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1056150,small_business,Business,770xx,TX,9.64,0.0,Nov-2006,690.0,694.0,3.0,,,8.0,0.0,7411.0,50.1%,12.0,f,0.0,0.0,10202.5805920904,10202.58,8975.0,1227.58,0.0,0.0,0.0,Nov-2012,8187.44,,May-2020,704.0,700.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
250,1066434,4000.0,4000.0,4000.0, 36 months, 19.03%,146.69,E,E2,IBM,10+ years,MORTGAGE,80000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066434,vacation,Loan2011,275xx,NC,20.59,1.0,Jul-1997,680.0,684.0,2.0,15.0,,30.0,0.0,6654.0,22.6%,56.0,f,0.0,0.0,4341.5042989615,4341.5,4000.0,341.5,0.0,0.0,0.0,Jan-2013,785.51,,Dec-2019,609.0,605.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
251,1048526,4000.0,4000.0,4000.0, 36 months, 12.69%,134.18,B,B5,XOXO Salon,2 years,RENT,25000.0,Not Verified,Dec-2011,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1048526,debt_consolidation,Car loan,802xx,CO,6.86,0.0,Feb-2005,685.0,689.0,3.0,,,5.0,0.0,8546.0,79.7%,13.0,f,0.0,0.0,2029.25,2029.25,1373.86,498.22,0.0,157.17,1.55,Mar-2013,134.18,,Oct-2016,589.0,585.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
252,1028566,10500.0,10500.0,10500.0, 36 months,  6.03%,319.58,A,A1,DFW International Airport,10+ years,MORTGAGE,65000.0,Source Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1028566,debt_consolidation,Credit Card Consolidation,760xx,TX,10.36,0.0,Nov-1981,775.0,779.0,0.0,,,8.0,0.0,10729.0,18.7%,16.0,f,0.0,0.0,11504.350002008001,11504.35,10500.0,1004.35,0.0,0.0,0.0,Dec-2014,643.26,,Dec-2014,804.0,800.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
253,1066424,5500.0,5500.0,5500.0, 36 months,  7.90%,172.1,A,A4,SCI Mahanoy,10+ years,OWN,59000.0,Source Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066424,car,Car Loan,187xx,PA,6.65,0.0,Oct-1991,705.0,709.0,0.0,35.0,52.0,10.0,1.0,9130.0,43.3%,23.0,f,0.0,0.0,6172.0785599992005,6172.08,5500.0,672.08,0.0,0.0,0.0,Jul-2014,1186.09,,Jan-2020,754.0,750.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
254,1066212,7350.0,7350.0,7350.0, 36 months, 11.71%,243.11,B,B3,cyberpower,1 year,RENT,33000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066212,debt_consolidation,Credit card payment,917xx,CA,22.51,0.0,May-1998,695.0,699.0,1.0,,,13.0,0.0,24782.0,77.9%,23.0,f,0.0,0.0,8728.6250129828,8728.63,7350.0,1378.63,0.0,0.0,0.0,Sep-2014,1204.05,,Sep-2014,744.0,740.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
255,1066232,10000.0,10000.0,10000.0, 36 months, 12.42%,334.16,B,B4,First National Bank of St. Louis,10+ years,RENT,39000.0,Source Verified,Dec-2011,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066232,credit_card,credit card consolidation,630xx,MO,18.31,0.0,Aug-1998,720.0,724.0,1.0,,,7.0,0.0,11691.0,90.6%,19.0,f,0.0,0.0,11604.88,11604.88,9635.96,1956.9,0.0,12.02,0.0,Apr-2014,4378.02,,Aug-2018,689.0,685.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Y
256,1056219,12000.0,12000.0,12000.0, 36 months,  7.51%,373.33,A,A3,wolverton Inc.,10+ years,RENT,42000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1056219,debt_consolidation,debt consolidation,435xx,OH,10.74,0.0,Jun-1994,735.0,739.0,1.0,,,7.0,0.0,18913.0,43%,17.0,f,0.0,0.0,13459.566669908312,13459.57,12000.0,1444.57,14.999999958370001,0.0,0.0,Jan-2015,24.36,,Jan-2015,679.0,675.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
257,1066199,5000.0,5000.0,5000.0, 60 months, 11.71%,110.5,B,B3,Sparrow Health,5 years,MORTGAGE,38004.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066199,home_improvement,Floor,488xx,MI,23.78,0.0,Nov-2006,710.0,714.0,0.0,,,12.0,0.0,10023.0,57.3%,17.0,f,0.0,0.0,6534.4300000038,6534.43,5000.0,1534.43,0.0,0.0,0.0,Oct-2015,1561.93,,Feb-2016,804.0,800.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
258,1060851,8000.0,8000.0,8000.0, 60 months, 11.71%,176.79,B,B3,Multisensory Learning Academy,3 years,OWN,31000.0,Source Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1060851,other,Other,972xx,OR,16.22,0.0,Mar-2006,745.0,749.0,3.0,,,13.0,0.0,2751.0,34.4%,29.0,f,0.0,0.0,8306.6282787627,8306.63,8000.0,306.63,0.0,0.0,0.0,May-2012,7778.22,,May-2012,719.0,715.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
259,972383,4500.0,4500.0,4500.0, 36 months,  8.90%,142.89,A,A5,New Buck Corporation,10+ years,MORTGAGE,50700.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=972383,other,restore classic car,287xx,NC,23.43,0.0,Sep-1996,700.0,704.0,0.0,,,10.0,0.0,9127.0,24.4%,20.0,f,0.0,0.0,5051.236671311,5051.24,4500.0,551.24,0.0,0.0,0.0,Dec-2013,1912.16,,Aug-2016,784.0,780.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
260,1066191,18000.0,18000.0,17975.0, 36 months, 12.42%,601.48,B,B4,National Park Service,1 year,OWN,75000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066191,credit_card,Paydown CC Loan,705xx,LA,12.51,0.0,Apr-1991,720.0,724.0,2.0,,,9.0,0.0,14810.0,66.1%,27.0,f,0.0,0.0,21634.660009086798,21604.61,18000.0,3634.66,0.0,0.0,0.0,Oct-2014,1805.88,,Jan-2019,519.0,515.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
261,1066173,12300.0,12300.0,12300.0, 60 months, 13.49%,282.96,C,C1,gem city motors,2 years,MORTGAGE,30000.0,Source Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066173,debt_consolidation,no more bills,592xx,MT,12.76,0.0,Nov-2002,720.0,724.0,1.0,,,8.0,0.0,10981.0,55.5%,12.0,f,0.0,0.0,16945.7999911675,16945.8,12300.0,4645.8,0.0,0.0,0.0,Aug-2016,1665.96,,Dec-2019,614.0,610.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
262,1066379,12000.0,12000.0,12000.0, 36 months, 13.49%,407.17,C,C1,Quad Graphics,6 years,RENT,40000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066379,debt_consolidation,Debt Consolidation,318xx,GA,15.72,0.0,Aug-1999,670.0,674.0,0.0,77.0,,8.0,0.0,10790.0,80.5%,13.0,f,0.0,0.0,12762.8196689572,12762.82,12000.0,762.82,0.0,0.0,0.0,Jul-2012,10731.86,,Jul-2012,754.0,750.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
