Unnamed: 0,id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,debt_settlement_flag
599,1062250,13000.0,13000.0,13000.0, 36 months,  7.90%,406.78,A,A4,FedEx Office,10+ years,RENT,28000.0,Not Verified,Dec-2011,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1062250,credit_card,Hello,554xx,MN,16.93,0.0,Apr-2000,745.0,749.0,0.0,,,7.0,0.0,14078.0,66.1%,19.0,f,0.0,0.0,6737.2,6737.2,5072.35,1208.26,0.0,456.59,4.78,Jun-2013,61.06,,Oct-2016,584.0,580.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
600,1020855,8000.0,8000.0,8000.0, 36 months, 12.69%,268.36,B,B5,henkel corporation ,5 years,RENT,48000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1020855,car,car,928xx,CA,15.33,2.0,Jul-1997,695.0,699.0,2.0,9.0,,10.0,0.0,4384.0,38.5%,15.0,f,0.0,0.0,9660.909999999902,9660.91,8000.0,1660.91,0.0,0.0,0.0,Dec-2014,277.8,,Dec-2014,579.0,575.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
601,997521,3600.0,3600.0,3600.0, 36 months, 12.69%,120.77,B,B5,State of Michigan,10+ years,MORTGAGE,60000.0,Not Verified,Dec-2011,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=997521,medical,Pay Medical Bills,488xx,MI,19.0,0.0,Aug-2001,680.0,684.0,3.0,,83.0,10.0,1.0,1104.0,13%,17.0,f,0.0,0.0,3618.55,3618.55,2785.13,711.48,0.0,121.94,1.1621999995999999,May-2014,120.77,,Oct-2016,499.0,0.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
602,1058624,12375.0,12375.0,12375.0, 60 months, 23.13%,349.79,G,G2,University of Central Florida,5 years,RENT,40000.0,Not Verified,Dec-2011,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1058624,other,Purchase,327xx,FL,20.88,0.0,Jan-1996,670.0,674.0,0.0,78.0,,27.0,0.0,13768.0,22.5%,31.0,f,0.0,0.0,8530.26,8530.26,2444.99,4602.6,0.0,1482.67,23.0107000132,Jan-2014,52.05,,Oct-2016,664.0,660.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
603,1062232,9400.0,9400.0,9400.0, 36 months,  9.91%,302.92,B,B1,Georgia Institute of Technology,2 years,RENT,45500.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1062232,debt_consolidation,36 Months to Freedom,303xx,GA,11.84,0.0,Nov-2004,710.0,714.0,0.0,,,7.0,0.0,16982.0,51.8%,7.0,f,0.0,0.0,10880.2900022804,10880.29,9400.0,1480.29,0.0,0.0,0.0,Aug-2014,1495.14,,Aug-2014,649.0,645.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
604,1062235,9600.0,9600.0,9600.0, 36 months, 14.27%,329.37,C,C2,,6 years,MORTGAGE,156000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1062235,home_improvement,Home Improvement Loan,322xx,FL,15.54,0.0,Jul-1991,695.0,699.0,3.0,35.0,,16.0,0.0,1679.0,18.9%,18.0,f,0.0,0.0,11857.1300040626,11857.13,9600.0,2257.13,0.0,0.0,0.0,Dec-2014,342.43,,Apr-2020,814.0,810.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
605,1060429,17000.0,17000.0,17000.0, 36 months, 10.65%,553.75,B,B2,Premier Salons,1 year,RENT,40000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1060429,debt_consolidation,Debt Consolidation,194xx,PA,18.63,0.0,Nov-1999,710.0,714.0,0.0,,,8.0,0.0,19782.0,80.1%,12.0,f,0.0,0.0,19934.779993836604,19934.78,17000.0,2934.78,0.0,0.0,0.0,Dec-2014,563.9,,Dec-2014,714.0,710.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
606,1062102,25000.0,17275.0,17250.0, 60 months, 19.03%,448.41,E,E2,Village of Hawthorn Woods,10+ years,MORTGAGE,96000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1062102,debt_consolidation,2012 Pay Off,600xx,IL,16.19,0.0,Nov-1995,685.0,689.0,2.0,,,15.0,0.0,21572.0,58.5%,33.0,f,0.0,0.0,26904.424772563107,26865.49,17275.0,9629.42,0.0,0.0,0.0,Dec-2016,448.23,,Oct-2018,594.0,590.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
607,1060885,16950.0,16950.0,16950.0, 60 months, 16.77%,419.16,D,D2,Gaston County Schools,10+ years,MORTGAGE,50000.0,Source Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1060885,debt_consolidation,Relief 2011,280xx,NC,14.47,0.0,Nov-1998,700.0,704.0,1.0,56.0,,12.0,0.0,32164.0,78.5%,23.0,f,0.0,0.0,25230.268183840806,25230.27,16950.0,8280.27,0.0,0.0,0.0,Feb-2017,499.83,,Jul-2018,619.0,615.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
608,1060630,30000.0,19275.0,19250.0, 60 months, 19.03%,500.33,E,E2,shell Oil,10+ years,MORTGAGE,80000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1060630,credit_card,credit card pay off,770xx,TX,26.82,0.0,Dec-1999,720.0,724.0,1.0,,,8.0,0.0,26710.0,85.1%,29.0,f,0.0,0.0,26880.331232588,26845.47,19275.0,7605.33,0.0,0.0,0.0,Jun-2014,12384.4,,Feb-2018,729.0,725.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
609,1062192,10800.0,10800.0,10800.0, 36 months, 14.27%,370.54,C,C2,usps,6 years,MORTGAGE,110000.0,Source Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1062192,credit_card,Credit Card,891xx,NV,2.67,0.0,Sep-2001,665.0,669.0,0.0,41.0,,10.0,0.0,7045.0,69.1%,21.0,f,0.0,0.0,12323.675263027055,12323.68,10800.0,1523.68,0.0,0.0,0.0,Feb-2013,7514.09,,May-2020,764.0,760.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
610,1059016,6000.0,6000.0,6000.0, 36 months,  7.90%,187.75,A,A4,University Health Services,10+ years,RENT,59400.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1059016,credit_card,Credit Card,945xx,CA,19.17,0.0,Mar-1986,725.0,729.0,1.0,,,9.0,0.0,10515.0,76.2%,21.0,f,0.0,0.0,6757.431242486301,6757.43,6000.0,757.43,0.0,0.0,0.0,Dec-2014,378.17,,May-2020,674.0,670.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
611,1056174,35000.0,35000.0,35000.0, 36 months,  8.90%,1111.37,A,A5,Visa Inc,10+ years,MORTGAGE,106000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1056174,credit_card,Consolidate Credit Card Debt,801xx,CO,12.09,0.0,Jul-1992,740.0,744.0,0.0,,,10.0,0.0,51441.0,60.2%,28.0,f,0.0,0.0,40009.009993992506,40009.01,35000.0,5009.01,0.0,0.0,0.0,Dec-2014,1120.69,,Feb-2019,744.0,740.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
612,1062045,10000.0,10000.0,10000.0, 36 months, 10.65%,325.74,B,B2,Cablevision,7 years,RENT,36000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1062045,debt_consolidation,debt consolidation,113xx,NY,14.0,0.0,Jun-2005,705.0,709.0,0.0,,,5.0,0.0,12208.0,78.9%,12.0,f,0.0,0.0,10593.802259986,10593.8,10000.0,593.8,0.0,0.0,0.0,Sep-2012,341.9,,Jun-2013,794.0,790.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
613,1059395,15000.0,15000.0,15000.0, 60 months, 19.91%,396.66,E,E4,TYLin INternational,4 years,RENT,51000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1059395,credit_card,Credit Card Loan,145xx,NY,20.85,0.0,Oct-2003,670.0,674.0,2.0,,,13.0,0.0,8162.0,92.7%,18.0,f,0.0,0.0,21055.7533661183,21055.75,15000.0,6055.75,0.0,0.0,0.0,May-2014,9952.99,,Aug-2017,554.0,550.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
614,1062012,5000.0,5000.0,5000.0, 36 months, 12.69%,167.73,B,B5,European Service at Home,2 years,RENT,25000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1062012,other,Other,600xx,IL,20.54,0.0,Jan-2001,685.0,689.0,0.0,,,15.0,0.0,6811.0,97.3%,37.0,f,0.0,0.0,6038.029999999,6038.03,5000.0,1038.03,0.0,0.0,0.0,Dec-2014,174.61,,May-2020,659.0,655.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
615,1061941,3000.0,3000.0,3000.0, 60 months, 17.27%,75.0,D,D3,Let's Insure,5 years,RENT,35000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1061941,debt_consolidation,Consolidate Debt,951xx,CA,11.42,0.0,Dec-2005,680.0,684.0,1.0,,,11.0,0.0,8580.0,66.5%,15.0,f,0.0,0.0,4499.429800200098,4499.43,3000.0,1499.43,0.0,0.0,0.0,Dec-2016,74.43,,Jul-2018,569.0,565.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
616,1031266,7100.0,7100.0,7100.0, 36 months, 14.65%,244.91,C,C3,90 miles cuban cafe,1 year,RENT,33000.0,Not Verified,Dec-2011,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1031266,debt_consolidation,Amex,606xx,IL,23.85,0.0,Jun-2006,675.0,679.0,2.0,,,10.0,0.0,5148.0,41.5%,13.0,f,0.0,0.0,3918.56,3918.56,2774.87,1140.33,0.0,3.36,0.0,Apr-2013,244.91,,May-2020,704.0,700.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
617,1061975,12000.0,12000.0,12000.0, 36 months, 16.77%,426.47,D,D2,Mercy San Juan Medical Center,10+ years,MORTGAGE,93000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1061975,credit_card,Card Refinance,956xx,CA,13.46,0.0,Feb-1999,665.0,669.0,2.0,,,12.0,0.0,23691.0,92.5%,21.0,f,0.0,0.0,15352.479991285702,15352.48,12000.0,3352.48,0.0,0.0,0.0,Dec-2014,443.76,,May-2020,704.0,700.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
618,1061914,22400.0,22400.0,22400.0, 60 months, 22.74%,628.13,G,G1,JPMORGAN CHASE,6 years,RENT,85000.0,Not Verified,Dec-2011,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1061914,credit_card,credit_card Loan,104xx,NY,7.02,2.0,Dec-1972,660.0,664.0,1.0,14.0,,14.0,0.0,13773.0,58.7%,16.0,f,0.0,0.0,27117.82,27117.82,12893.89,13482.63,0.0,741.3,132.5448000015,Jun-2015,628.13,,Jul-2018,504.0,500.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
619,1061750,5825.0,5825.0,5825.0, 36 months, 10.65%,189.74,B,B2,Moss & Company,8 years,RENT,50000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1061750,debt_consolidation,Relief,914xx,CA,13.25,0.0,Dec-1998,710.0,714.0,3.0,,,9.0,0.0,16641.0,89%,16.0,f,0.0,0.0,6830.600000603299,6830.6,5825.0,1005.6,0.0,0.0,0.0,Jan-2015,195.78,,Jan-2015,499.0,0.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
620,1061741,22250.0,22250.0,22250.0, 36 months, 12.69%,746.38,B,B5,garden of eden,2 years,RENT,41000.0,Verified,Dec-2011,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1061741,debt_consolidation,consolidation loan,112xx,NY,15.63,0.0,Dec-2004,690.0,694.0,0.0,,,8.0,0.0,15791.0,61.9%,10.0,f,0.0,0.0,19580.94,19580.94,14038.0,4421.84,0.0,1121.1,11.210999998800002,Apr-2014,837.88,,Aug-2018,679.0,675.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Y
621,1061747,18000.0,18000.0,18000.0, 60 months, 16.77%,445.13,D,D2,Smashbox Cosmetics,2 years,RENT,50000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1061747,debt_consolidation,PAY OFF MY CARDS!!,900xx,CA,21.22,0.0,Jun-2003,700.0,704.0,1.0,,,9.0,0.0,19489.0,77.6%,15.0,f,0.0,0.0,26668.2880499602,26668.29,18000.0,8668.29,0.0,0.0,0.0,Oct-2016,295.87,,May-2020,754.0,750.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
622,1040188,6000.0,6000.0,6000.0, 36 months, 12.42%,200.5,B,B4,university,4 years,RENT,30000.0,Source Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1040188,credit_card,credit card refinance,537xx,WI,7.2,0.0,Jan-2006,685.0,689.0,0.0,38.0,,4.0,0.0,5802.0,72.5%,7.0,f,0.0,0.0,6691.551868181899,6691.55,6000.0,691.55,0.0,0.0,0.0,Jan-2013,4288.4,,Feb-2013,774.0,770.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
623,1057749,7650.0,7650.0,7650.0, 36 months, 11.71%,253.04,B,B3,may trucking,5 years,RENT,57000.0,Verified,Dec-2011,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1057749,debt_consolidation,Debt Consolidation,924xx,CA,23.96,0.0,Apr-2006,705.0,709.0,1.0,,,10.0,0.0,24086.0,63.4%,18.0,f,0.0,0.0,3104.81,3104.81,2056.23,720.94,0.0,327.64,3.15,Nov-2012,253.04,,Oct-2016,509.0,505.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
624,1061721,21000.0,21000.0,21000.0, 60 months, 18.25%,536.13,D,D5,Giant Eagle,2 years,RENT,110000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1061721,credit_card,Credit Card,152xx,PA,13.55,0.0,Oct-2003,695.0,699.0,2.0,,,9.0,0.0,16854.0,94.7%,23.0,f,0.0,0.0,32167.032521957997,32167.03,21000.0,11167.03,0.0,0.0,0.0,Dec-2016,535.36,,May-2020,704.0,700.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
625,1061869,20675.0,20675.0,20650.0, 60 months, 15.27%,494.8,C,C4,Hammer Creative,7 years,RENT,50132.0,Verified,Dec-2011,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1061869,other,music production loan,913xx,CA,23.31,0.0,Apr-2000,720.0,724.0,1.0,,,6.0,0.0,9487.0,74.1%,17.0,f,0.0,0.0,5937.6,5930.51,2979.22,2949.62,0.0,8.76,0.0,Dec-2012,494.8,,May-2020,619.0,615.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
626,1060650,13200.0,13200.0,13200.0, 36 months,  7.90%,413.04,A,A4,State of North Carolina,6 years,MORTGAGE,62500.0,Source Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1060650,debt_consolidation,Debt Consolidation,282xx,NC,12.06,0.0,Nov-1996,730.0,734.0,0.0,,,7.0,0.0,10264.0,55.8%,17.0,f,0.0,0.0,14098.7478064556,14098.75,13200.0,898.75,0.0,0.0,0.0,Dec-2012,9560.52,,Nov-2016,734.0,730.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
627,1059701,12000.0,12000.0,12000.0, 36 months,  7.51%,373.33,A,A3,Union Pacific RailRoad,< 1 year,RENT,60000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1059701,debt_consolidation,Debt Consolidation,705xx,LA,20.7,0.0,Jan-2000,735.0,739.0,1.0,,,11.0,0.0,12818.0,63.1%,46.0,f,0.0,0.0,13439.869994531698,13439.87,12000.0,1439.87,0.0,0.0,0.0,Dec-2014,396.25,,Nov-2017,749.0,745.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
628,1061842,20000.0,12500.0,12475.0, 60 months, 19.03%,324.47,E,E2,Medicis,6 years,RENT,130000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1061842,debt_consolidation,Debt Consolidation,852xx,AZ,9.06,0.0,Dec-1993,685.0,689.0,0.0,26.0,91.0,9.0,1.0,24185.0,90.6%,25.0,f,0.0,0.0,15413.518767332502,15382.69,12500.0,2913.52,0.0,0.0,0.0,Apr-2013,10555.97,,Jun-2014,719.0,715.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
629,1061837,15000.0,15000.0,14975.0, 36 months,  6.03%,456.54,A,A1,Applied Development Companies,7 years,RENT,60000.0,Not Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1061837,house,Buying A Modest Home + Small Business,076xx,NJ,12.78,0.0,May-2002,775.0,779.0,0.0,,,13.0,0.0,2166.0,5.5%,27.0,f,0.0,0.0,16435.1700047344,16407.78,15000.0,1435.17,0.0,0.0,0.0,Dec-2014,461.36,,Oct-2015,829.0,825.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
630,1057272,27050.0,27050.0,27025.0, 60 months, 18.64%,696.35,E,E1,Snow College,5 years,MORTGAGE,65000.0,Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1057272,debt_consolidation,Consolidate CCs and pay back family ,847xx,UT,19.75,0.0,Sep-1998,700.0,704.0,0.0,68.0,,12.0,0.0,26469.0,80.2%,29.0,f,0.0,0.0,40977.7699707529,40939.9,27050.0,13927.77,0.0,0.0,0.0,Nov-2015,8945.67,,Mar-2020,709.0,705.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
631,1061675,22500.0,22500.0,22500.0, 60 months, 17.27%,562.46,D,D3,McKesson Corporation,3 years,MORTGAGE,67735.0,Source Verified,Dec-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1061675,debt_consolidation,Debt Consolidation,295xx,SC,18.8,0.0,Mar-2004,710.0,714.0,2.0,,,8.0,0.0,18364.0,75.6%,16.0,f,0.0,0.0,28145.67314216561,28145.67,22500.0,5645.67,0.0,0.0,0.0,Mar-2014,7530.45,,May-2014,664.0,660.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
632,1061661,20500.0,20500.0,20475.0, 60 months, 12.69%,463.2,B,B5,UltraTech Inc,< 1 year,RENT,47800.0,Verified,Dec-2011,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1061661,debt_consolidation,Debt Consolidation,951xx,CA,28.32,0.0,Apr-1999,735.0,739.0,1.0,,,10.0,0.0,23823.0,52.2%,20.0,f,0.0,0.0,7897.74,7888.18,3976.64,2960.71,0.0,960.39,9.33,Mar-2013,463.2,,Oct-2016,599.0,595.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N
